nombre;estado;localidad;altitud_min;altitud_max;coleccion;FechaColeccion;herbario;latitud;longitud;cita_corta
Polytrichum juniperinum;22;Mesa Arriba, entre Pico Jabón & Páramo de Termal, SE de Laguna de Turmal;2550;2600;Dorr, L. & Barnett, L. 5168;1988-05-12;VEN;;;Morales & García 2006
Polytrichum juniperinum;21;Páramo El Zumbador, al sur y arriba del pueblo de El Cobre,  con Espeletia jahnni y Hypericum laricifolium;3200;;Griffin, D. III PV- 187;1964-06-30;MERF;;;León et al. 2012
Polytrichum juniperinum var. juniperinum;1;Alto Orinoco: Cumbres del Duida;;;H. H. Tate 683;;;;;Morales & García 2006
Polytrichum juniperinum var. juniperinum;10;Cumbre de Caracas ;;;Wagener 420;;;;;Morales & García 2006
Polytrichum juniperinum var. juniperinum;4;Colonia Tovar Moritz 136, 138;;;"Funck & Schlim 472; Pittier 9284; Allart 999";1921-03-20;VEN;;;Morales & García 2006
Polytrichum juniperinum var. juniperinum;15;Páramo de los Leones ;;;Gehriger 160;;;;;Pittier 1936
Polytrichum juniperinum var. juniperinum;4;Colonia Tovar;1800;;Allart 299;1924-12-01;VEN;;;Morales & García 2006
Steereobryon subulirostrum;4;Río Choroní;1300;;Pittier, H. 14135;1937-02-18;VEN;;;Morales & García 2006
Steereobryon subulirostrum;;Sin localidad;;;;;;;;Churchill et al. 2000
Aloinella venezuelana;15;Sierra Nevada de Mérida cerca de la Laguna de Los Anteojos;;;Griffin & Ruiz-Teran 369;;FLAS, MEXU, TENN ;;;Griffin III 1975
Aloinella venezuelana;;Sin localidad;;;;;;;;Churchill et al. 2000
Anoectangium aestivum;22;;;;;;;;;
Anoectangium aestivum;;Sin localidad;;;;;;;;Churchill et al. 2000
Anoectangium aestivum;4;Parque Nacional Henri Pittier. Rancho Grande;1800;;Cardenas, L., Lobo, M. & Guevara, R. 2330, 2331;1976-07-03;VEN;;;Morales & García 2006
Anoectangium aestivum;4;Parque Nacional Henri Pittier. Rancho Grande;1200;1400;Steyermark, J. 100510;1967-12-07;VEN;;;Morales & García 2006
Anoectangium aestivum;15;Páramo de Mucuchíes, entre Chachopo y El Águila;3300;3700;Dana y Nancy Griffin III PV- 402 ;1984-07-10;MERF;;;León et al. 2012
Anoectangium aestivum;15;Alrededores de la Laguna de Minanón (=La Saraviada), unos 15 km al S. del pueblo de San José, páramo de El Rejo;3400;;Dana Griffin III 6684;1971-12-22;MERF;;;León et al. 2012
Anoectangium weisioides;4;Colonia Tovar;;;;;;;;
Anoectangium weisioides;;Sin localidad;;;;;;;;Churchill et al. 2000
Anoectangium weisioides;;Sin localidad;;;;;;;;Pittier 1936
Barbula arcuata;16;Parque recreacional situado entre el tunel Los Ocumites y Cortada de Maturín, Autopista Caracas-Valencia;;;;;MO;10°18'N;066°53'W;Tropicos.org
Barbula erosa;14;;;;;;;;;
Barbula erosa;16;;;;;;;;;
Barbula erosa;14;Paso de Angostura, sitio de represa de Yacambú, en la confluencia de la Quebrada Honda con el Río Yacambú, 33 km Sureste de Sanare;500;;Steyermark, J. & Carreño, V. 107720;1973-07-28;MERF;;;León et al. 2012
Barbula fendleri;;Sin localidad ;;;Fendler 22 tipo;;;;;Pittier 1936
Barbula fendleri;;Sin localidad;;;;;;;;Churchill et al. 2000
Barbula fendleri;4;Carretera Maracay-Ourmare. Payna Nacis- nal Herry Pittien;;;;;MO;;;Tropicos.org
Barbula indica;12;;;;;;;;;
Barbula indica;14;;;;;;;;;
Barbula indica;17;Cerca de Caripe;;;;;;;;
Barbula indica;;Sin localidad;;;;;;;;Pittier 1936
Barbula indica;7;Entre los Tanques y la Toma, Río San Gián, arriba de la planta eléctrica, al S de Borburata;750;;Steyermark, J. & Steyermark, C. 95488;1966-03-27;VEN;;;Morales & García 2006
Barbula indica;14;Paso de Angostura, represa de Yacambú, Quebrada Honda con el Río Yacambú;500;;Steyermark, J. & Carreño, V. 107720;1973-07-28;VEN;;;Morales & García 2006
Barbula indica;20;Península de Paria, Fila entre Manacal y Cuchilla de Cueva de Tigre, Río Nuevo, al O del Cerro Humo;750;800;Steyermark, J. & Rabe, M. 96428;1966-08-13;VEN;;;Morales & García 2006
Barbula indica;22;Salto la Nevera, 15 Km al S de la Puerta;1800;;Steyermark, J. & Rabe, M. 97213;1966-09-03;VEN;;;Morales & García 2006
Barbula subreflexifolia;4;Colonia Tovar;1800;;;;;;;
Barbula subreflexifolia;;Sin localidad;;;;;;;;Churchill et al. 2000
Bellibarbula recurva;22;"Páramo de Guiriguay, arriba del pueblo de Las Piedras; entre el Río Burate y Peñas Blancas";;;;;MO;08°56'N;070°30'W;Tropicos.org
Bellibarbula recurva;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryoerythrophyllum bolivianum;22;;;;;;;;;
Bryoerythrophyllum campylocarpum;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryoerythrophyllum campylocarpum;;;;;;;;;;Tropicos.org (ANBRY)
Bryoerythrophyllum inaequalifolium;22;Páramo de Guirigay ;;;;;MO;08°56'N;070°30'W;Tropicos.org
Bryoerythrophyllum inaequalifolium;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryoerythrophyllum jamesonii;15;Sierra Nevada de Mérida, along trail between La Aguada and La Montaña ;;;;;MO;08°29'N;071°38'W;Tropicos.org
Bryoerythrophyllum jamesonii;;Sin localidad;;;;;;;;Churchill et al. 2000
Bryoerythrophyllum jamesonii;15;Páramo de La Culata, Sierra del Norte ;;;;;MO;08°50'N;071°03'W;Tropicos.org
Bryoerythrophyllum jamesonii;15;Páramo de Los Granates, finca de Los Granates, a lo largo del río de Los Granates ;;;;;MO;08°47'N;070°41'W;Tropicos.org
Bryoerythrophyllum jamesonii;10;Costa de Maya, al NO de la Colonia Tovar;2100;2240;Steyermark, J., Davidse, G. & Liesner, R. 127894;1982-12-09;VEN;;;Morales & García 2006
Bryoerythrophyllum jamesonii;15;La Grita- Bailadores, 5 Km al SE de Pregonero;2700;;Luteyn, J. & Lebrón, M. 9940;1984-04-15;VEN;;;Morales & García 2006
Bryoerythrophyllum recurvirostrum;15;Páramo La Negra;;;Griffin at al. 2013;;FLAS;;;Griffin III 1975
Bryoerythrophyllum recurvirostrum var. aeneum;;Sin localidad;;;;;;;;Churchill et al. 2000
Didymodon australasiae;15;Piedra Gorda, entre Apartaderos y el Gavilán Pitt. 12960, 12966;;;;;;;;Pittier 1936
Didymodon australasiae;15;Alrededores de Mérida ;;;C. Chardon 23;;;;;Pittier 1936
Didymodon australasiae;15;Alto del Páramo de Apartaderos ;;;C. Chardon 12;;;;;Pittier 1936
Didymodon bartramii;2;;;;;;;;;
Didymodon bartramii;;Sin localidad;;;;;;;;Churchill et al. 2000
Didymodon bartramii;17;;;;;;;;;
Didymodon bartramii;20;;;;;;;;;
Didymodon inundatus;16;Quebrada de las Comadres, cerca de las Mostazas ;1000;;Allart 242;;;;;Pittier 1936
Didymodon inundatus;;Sin localidad;;;;;;;;Churchill et al. 2000
Didymodon inundatus;16;Quebrada de las Comadres, cerca de las Mostazas ;1000;;Ollart, L. 242 ;1924-11-01;VEN;;;Morales & García 2006
Didymodon laevigatus;15;;;;;;;;;
Didymodon laevigatus;;Sin localidad;;;;;;;;Churchill et al. 2000
