nombre;estado;localidad;altitud_min;altitud_max;coleccion;FechaColeccion;herbario;latitud;longitud;cita_corta
Calymperes palisotii;17;Cerca de Jusepín;;;;;;;;
Calymperes palisotii;20;Playa Colorada, Aricagua, cerca de Cristobal Colon;;;W. E. Broadway anno 1923;;;;;Pittier 1936
Calymperes palisotii;12;;;;;;;;;
Calymperes palisotii;4;Colonia Tovar;;;;;;;;Pittier 1936
Calymperes palisotii;12;Península de Paraguaná, Cerro de Santa Ana, a lo largo del arroyo Santa Ana;200;350;Manuel López-Figueiras 21654;1979-08-14;MERF;;;León et al. 2012
Calymperes palisotii;12;Península de Paraguaná, Cerro de Santa Ana, a lo largo del arroyo Santa Ana;200;350;Manuel López-Figueiras 21652;1979-08-14;MERF;;;León et al. 2012
Calymperes rubiginosum;6;;;;;;;;;
Calymperes rubiginosum;12;;;;;;;;;
Calymperes venezuelanum;20;Península de Paria, Cerro Patao, N de Puerto de Hierro, NO de Guiria;800;825;Steyermark, J. & Agostini, G. 91112;1962-07-19;VEN;;;Morales & García 2006
Calymperes venezuelanum;;Sin localidad;;;;;;;;Churchill et al. 2000
Calymperes venezuelanum;18;;;;;;;;;
Calymperes venezuelanum;5;Río Cuyuní, al S de el Dorado;1300;1380;Steyermark, J., G.C.K., & E. Dunsterville 1044478;1970-12-22;VEN;;;Morales & García 2006
Leucophanes molleri;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon africanus;;Sin localidad;;;;;;;;
Syrrhopodon africanus subsp. graminicola;21;;;;;;;;;
Syrrhopodon annotinus;1;Caño Manteco;50;;Bermudez, I. PA-006677;1977-02-27;VEN;;;Morales & García 2006
Syrrhopodon annotinus;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon circinatus;1;Caño Manteco;50;;Bermudez, I. PA-00577;1977-02-27;VEN;;;Morales & García 2006
Syrrhopodon circinatus;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon circinatus;5;;;;;;;;;
Syrrhopodon circinatus;21;;;;;;;;;
Syrrhopodon circinatus;7;Cumbres de Valencia;1700;;Funck & Schlim 617;;;;;Pittier 1936
Syrrhopodon cryptocarpus;1;Comunidad de Culebra, entre los Cerros Duida y Huachamacari;;;Guariglia, M., Holmgren, N., Luteyn, J., Mori, S. & Steyermark, J. 1730;1982-01-28;VEN;;;Morales & García 2006
Syrrhopodon cryptocarpus;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon disciformis;3;Distrito Pedro Camejo, bank of Río Orinoco, opposite Isla Pantallo, 48 Km NE of Puerto Páez ;;;;;MO;06°13'N;067°09'W;Tropicos.org
Syrrhopodon disciformis;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon disciformis;3;Río Orinoco, NE del Puerto Páez;;;Davidse, G. & González, A. 14518;1978-02-24;VEN;;;Morales & García 2006
Syrrhopodon disciformis;20;Entre Cumanacoa y Satillo;;;;;MO;;;Tropicos.org
Syrrhopodon elongatus;5;Cerro Gauiquinima, Río Carapo;800;;Sipman, H. 27034 ;1990-02-12;VEN;;;Morales & García 2006
Syrrhopodon elongatus;5;Cerro Guaiquinima, NE edge of upper plateau;1250;;Sipman, H. 26799, 26803 ;1990-02-08;VEN;;;Morales & García 2006
Syrrhopodon elongatus;5;Amaruay-tepui, summit on W edge E of Auyan- tepui, W of Apanaman- tepui;1030;;Holst, B. 2966 ;1986-05-27;VEN;;;Morales & García 2006
Syrrhopodon elongatus var. glaziovii;5;;;;;;MO;"05°09'00""N";"061°23'00""W";Tropicos.org
Syrrhopodon elongatus var. glaziovii;5;;;;;;MO;"05°55'00""N";"062°15'00""W";Tropicos.org
Syrrhopodon elongatus var. glaziovii;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon gaudichaudii;1;;;;;;;;;
Syrrhopodon gaudichaudii;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon gaudichaudii;2;;;;;;;;;
Syrrhopodon gaudichaudii;5;"Auyan-tepui; entre el campamento de la Cueva y Ptari-tepui";;;;;;;;
Syrrhopodon gaudichaudii;14;Entre Santo Domingo y Los Quebraditos;;;;;;;;
Syrrhopodon gaudichaudii;17;Zona Montañosa de Caripe, ël páramo¨al norte de Las Delicias noreste de Caripe;;;;;;;;
Syrrhopodon gaudichaudii;15;;;;;;;;;
Syrrhopodon gaudichaudii;20;;;;;;;;;
Syrrhopodon gaudichaudii;21;;;;;;;;;
Syrrhopodon fimbriatus;1;Río Negro, Cerro La Neblina, NNE of Pico Phelps;780;;Liesner, R. 16745;1984-03-15;VEN;;;Morales & García 2006
Syrrhopodon fimbriatus;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon fimbriatus;1;Cerro de La Neblina, 15,5 Km NNE of Pico Phelps;;;Buck, W. 11615;1984-03-17;VEN;;;Morales & García 2006
Syrrhopodon fimbriatus;1;La Esmeralda, Río Surunomi;;;Glowka, B. 01039718;1998-03-01;VEN;;;Morales & García 2006
Syrrhopodon fimbriatus;5;Cumbre del Cerro Guaquinima, Río Szczerbanari;;;Steyermark, J., G.C.K. & Dunsterville 113294, 113498;1977-01-20;VEN;;;Morales & García 2006
Syrrhopodon fimbriatus;5;Amaruay-tepui;;;Liesner, R. 20587A;1986-05-04;VEN;;;Morales & García 2006
Syrrhopodon fimbriatus;5;Cerro Guaquinima, camp. 4 ;;;Sipman, H. 26622;1990-02-05;VEN;;;Morales & García 2006
Syrrhopodon helicophyllus;1;Río Mawarinuma, Cañon Grande, campamento base La Neblina;;;Buck, W. 11054, 11218, 12822;1984-02-01;VEN;;;Morales & García 2006
Syrrhopodon helicophyllus;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon helicophyllus;1;1 Km al SSO de La Neblina;;;Buck, W. 11443;1984-02-01;VEN;;;Morales & García 2006
Syrrhopodon helicophyllus;5;Cerro Guaiquinima;;;Sipman, H. 26653;1990-02-06;VEN;;;Morales & García 2006
Syrrhopodon helicophyllus;5;Cerro Guaiquinima;;;Sipman, H. 26606;1990-02-05;VEN;;;Morales & García 2006
Syrrhopodon helicophyllus;5;Cerro Gauiquinima, Río Carapo, Salto Szczerbanari;;;Steyermark, J., G.C.K. & Dunsterville 113416, 113489;1977-01-20;VEN;;;Morales & García 2006
Syrrhopodon helicophyllus;5;Río Uriman, Juan de Dios;;;;;;;;
Syrrhopodon hornschuchii;1;1 Km al SSO de La Neblina;;;Buck, W. 11419, 11412, 11389;1984-03-06;VEN;;;Morales & García 2006
Syrrhopodon hornschuchii;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon hornschuchii;1;La Esmeralda, Río Surumoni;;;Glowka, B. 110397/2;1997-03-11;VEN;;;Morales & García 2006
Syrrhopodon hornschuchii;1;La Esmeralda, Río Surumoni;;;170397/6;1997-03-17;VEN;;;Morales & García 2006
Syrrhopodon hornschuchii;1;Río Mawarinuma. Cañon Grande, campamento base La Neblina;;;Buck, W. 11334, 11239;1984-02-01;VEN;;;Morales & García 2006
Syrrhopodon hornschuchii;5;Gran Sabana, San Ignacio de Yuruani;;;Liesner, R. 2445;1988-05-09;VEN;;;Morales & García 2006
Syrrhopodon hornschuchii;5;Amarua-tepui, S de SW de tepui;;;Liesner, R. 20247;1986-04-23;VEN;;;Morales & García 2006
Syrrhopodon hornschuchii;23;El Amparo, N de Salom;1200;;Steyermark, J., Berry, P. & Bergold, G. 114166;1977-08-19;VEN;;;Morales & García 2006
Syrrhopodon hornschuchii;21;;;;;;;;;
Syrrhopodon hornschuchii;5;;;;;;;;;
Syrrhopodon incompletus;10;Macarao;;;;;;;;
Syrrhopodon incompletus;12;Cerro Santa Ana, ascensión del lado S desde el pueblo de Santa Ana;;;Steyermark, J. & Braun, A. 94561, 94557;1966-01-24;VEN;;;Morales & García 2006
Syrrhopodon incompletus;19;A 15 Km al E de Chabasquén, 67 Km al NNO de Guanare;;;Steyermark, J., Liesner, R. & Stergios, B. 126794;1982-10-29;VEN;;;Morales & García 2006
Syrrhopodon incompletus;19;Entre la Estaciòn y la Laguna, 15-18 Km al NNO de Ospino;;;Stetyermark, J., Liesner, R. & Aymard, G. 1126988;1982-11-01;VEN;;;Morales & García 2006
Syrrhopodon incompletus;20;Península de Paria. Cerro Humo, Río Santa Isabel, entre los Positos y la Roma;;;Steyermark, J. & Rabe, M. 96350, 96354;1966-08-11;VEN;;;Morales & García 2006
Syrrhopodon incompletus var. incompletus;1;La Esmeralda, Río Surumoni;100;;Glowka, B. 280297/3, H.H. Tate 1064;1993-02-28;VEN;;;"Morales & García 2006; Pittier 1936"
Syrrhopodon incompletus var. incompletus;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon incompletus var. incompletus;4;;;;;;;;;
Syrrhopodon incompletus var. berteroanus;25;;;;;;;;;
Syrrhopodon incompletus var. berteroanus;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon incompletus var. berteroanus;1;Río Mawarinuma. Cañon Grande, campamento base La Neblina;;;Buck, W. 11336, 11361;1984-02-01;VEN;;;Morales & García 2006
Syrrhopodon leprieurii;21;;;;;;;;;
Syrrhopodon leprieurii;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon leprieurii;25;;;;;;;;;
Syrrhopodon leprieurii;1;Cerro Duida, cerca de caño Negro;;;;;;;;
Syrrhopodon leprieurii;1;NO del Cerro La Neblina;1880;;Buck, W. 10670, 10616;1984-02-07;VEN;;;Morales & García 2006
Syrrhopodon leprieurii;1;"Cerro de La Neblina, summit camp XII, "" Km SW of Pico Phepls, 17,5 Km ESE of Base camp";;;Buck, W. 13003;1985-02-26;VEN;;;Morales & García 2006
Syrrhopodon leprieurii;5;Cerro Guaiquinima;;;Sipman, J. 27153;1990-02-14;VEN;;;Morales & García 2006
Syrrhopodon leprieurii;19;;;;;;;;;
Syrrhopodon ligulatus;1;Cerro Manteco;;;;;;;;
Syrrhopodon ligulatus;;Sin localidad;;;;;;;;Churchill et al. 2000
Syrrhopodon ligulatus;1;Cerro Marueco;;;Bermúdez, I. PA006776;1977-02-27;VEN;;;Morales & García 2006
Syrrhopodon ligulatus;1;Cañon Grande, 1-2 Km O del camp base de La Neblina;140;;Buck, W. 12959;1985-02-18;;;;
Syrrhopodon ligulatus;3;Reserva Forestal San Camilo. Cerro Nulita, Río Nulita;280;;Steyermark, J., Bunting, G. & Blanco, C. 101807;1968-04-03;;;;
