nombre;estado;localidad;altitud_min;altitud_max;coleccion;FechaColeccion;herbario;latitud;longitud;cita_corta
Taxithelium planum;5;Isla Gallo;;;Mägdefrau, K. 170;1958-01-15;VEN;;;Morales & García 2006
Taxithelium planum;5;Río Bonito en el Cerro hacia Sierra Maigualida y Sierra Cervatana;300;500;Steyermark, J. & Gibson, H. 95748;1966-04-26;VEN;;;Morales & García 2006
Taxithelium planum;5;San Martín de Turumban, SO de Tumeremo, Río Cuyuní;100;120;Delascio, F., Haiek, G., López, R., Garofalo, B. & Martínez, I. 7969;1979-08-01;VEN;;;Morales & García 2006
Taxithelium planum;7;Río San Gián, arriba de la planta eléctrica al S de Borburata;350;550;Steyermark, J. & Steyermark, C. 95623;1966-04-02;VEN;;;Morales & García 2006
Taxithelium planum;7;Los Tanques y la Toma, Río San Gián, arriba de la planta eléctrica, al S de Borburata;750;;Steyermark, J. & Steyermark, C. 95624;1966-04-02;VEN;;;Morales & García 2006
Taxithelium planum;7;Río San Gián, 5-6 Km al S de Borburata, vecindades de la planta eléctrica de Borburata;350;550;Steyermark, J. & Steyermark, C. 95580;1966-03-27;VEN;;;Morales & García 2006
Taxithelium planum;9;Río Grande;320;;Steyermark, J. 930950, 93084, 93112;1964-02-09;VEN;;;Morales & García 2006
Taxithelium planum;10;Cerro de Naiguatá, loma de las Delicias, entre Quebrada de Basenilla y Quebrada Guayoyo, 9-12 Km SO de Hacienda Cocuizal;100;1300;Steyermark, J.92164;1963-11-15;VEN;;;Morales & García 2006
Taxithelium planum;12;Parque Nacional Morrocoy, Cerro de Chichiriviche, alredores de antena de CANTV;;;Guariglia, M. & Rodríguez, E. 1324;1981-11-10;VEN;;;Morales & García 2006
Taxithelium planum;12;Cerro Santa Ana, ascension del lado S desde el pueblo de Santa Ana;600;700;Steyermark, J. & Braun, A. 94560, 94568a;1966-01-24;VEN;;;Morales & García 2006
Taxithelium planum;16;Cerca de Caucagua;;;Medina, E. 315, 310;1955-04-01;VEN;;;Morales & García 2006
Taxithelium planum;16;Parque Nacional Guatopo, Río Santa Cruz;520;;Steyermark, J. 97553;1966-12-27;VEN;;;Morales & García 2006
Taxithelium planum;17;Alrededores de Maturín;65;;Medina, E. s/n;1954-08-01;VEN;;;Morales & García 2006
Taxithelium planum;20;Península de Paria. Cerro Espejo, entre el Manacal y Paují, arriba de Mundo Nuevo, arriba de Río Seco de Irapa;750;850;Steyermark, J. & Rabe, M. 96065;1966-08-06;VEN;;;Morales & García 2006
Taxithelium planum;25;Río Lora;;;Pittier, H. 10988;1922-12-18;VEN;;;Morales & García 2006
Trichosteleum arrectum;1;;;;;;;;;Pursell 1973
Trichosteleum arrectum;;Sin localidad;;;;;;;;Churchill et al. 2000
Trichosteleum bolivarense;5;Auyan-tepui;;;;;;;;Robinson 1967
Trichosteleum bolivarense;1;Río Mawarinuma, Cañon Grande, vicinity of Neblina base ;;;Buck, W. 12814;1985-02-01;VEN;;;Morales & García 2006
Trichosteleum bolivarense;5;Auyan-tepui. Cumbre de la parte central del brazo NO;;;Steyermark, J. 93551;1964-05-07;VEN;;;Morales & García 2006
Trichosteleum fluviale;1;;;;;;;;;
Trichosteleum fluviale;;Sin localidad;;;;;;;;Churchill et al. 2000
Trichosteleum fluviale;5;Cerca de Ciudad Piar;;;;;;;;
Trichosteleum fluviale;17;;;;;;;;;
Trichosteleum fluviale;12;;;;;;;;;
Trichosteleum fluviale;1;La Esmeralda, Río Surumoni;120;;Glowka, B. 010397153;1997-03-01;VEN;;;Morales & García 2006
Trichosteleum glaziovii;4;Colonia Tovar;;;Pittier 9311 ;;;;;Pittier 1936
Trichosteleum glaziovii;21;;;;;;;;;
Trichosteleum inundatum;1;Dpto. Río Negro: En las afueras del Cañón Grande, por el sendero ca. 1 1/2 - 2 horas a pie al sur del campamento base Neblina a Río Agua Blanca;;;;;;00°50'N;066°10'W;Tropicos.org
Trichosteleum inundatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Trichosteleum inundatum;1;Río Mawarinuma, Cañon Grande;140;;Buck, W. 12753;1985-02-01;VEN;;;Morales & García 2006
Trichosteleum papillosissimum;22;;;;;;;;;
Trichosteleum papillosissimum;;Sin localidad;;;;;;;;Churchill et al. 2000
Trichosteleum papillosissimum;22;La Peña y Agua de Obispo, 22-28 Km de Carache;2400;2500;Steyermark, J. 105000;1971-03-01;VEN;;;Morales & García 2006
Trichosteleum papillosum;23;Parque Nacional Yurubi. Sector el tigre, antes del cruce de Cerro Negro;;;;;;10°26'N;068°48'W;Tropicos.org
Trichosteleum papillosum;;Sin localidad;;;;;;;;Churchill et al. 2000
Trichosteleum papillosum;1;;;;;;;;;Pursell 1973
Trichosteleum papillosum;1;Río Mawarinuma, Cañon Grande, vicinity of Neblina base camp;140;;Buck, W. 11231, 11498, 10849, 11246, 11353, 11091, 11488, 10996;1984-02-01;VEN;;;Morales & García 2006
Trichosteleum papillosum;1;La Esmeralda, Río Surumoni;120;;Glowka, B. 150397132;1997-03-15;VEN;;;Morales & García 2006
Trichosteleum papillosum;1;La Esmeralda, Río Surumoni;120;;Glowka, B. 110397132;1997-03-11;VEN;;;Morales & García 2006
Trichosteleum papillosum;1;Alrededores de la comunidad de Culebra, entre los Cerros Duida y Huachamacari;200;400;Guariglia, M., Holmgren, N., Luteyn, J., Mori, S. & Steyermark, J. 1691;1982-01-28;VEN;;;Morales & García 2006
Trichosteleum schlimii;10;Cerca de Galipán;;;Funck & Schlim 354, tipo ;;;;;Pittier 1937
Trichosteleum schlimii;;Sin localidad;;;;;;;;Churchill et al. 2000
Trichosteleum sentosum;5;Auyan-tepui;;;;;;;;
Trichosteleum sentosum;;Sin localidad;;;;;;;;Churchill et al. 2000
Trichosteleum sentosum;20;;;;;;;;;
Trichosteleum sentosum;5;Río Churún, Salto Churún;1850;;Steyermark, J. 93427;1964-05-05;VEN;;;Morales & García 2006
Trichosteleum sentosum;5;Cerro Venamo (parte SO) ;950;;Steyermark, J., G.C.K. & E. Dunsterville 92225;1963-12-27;VEN;;;Morales & García 2006
Trichosteleum sentosum;5;Cerro Venamo (parte SO) ;950;;Steyermark, J., G.C.K. & E. Dunsterville 92915;1964-01-09;VEN;;;Morales & García 2006
Trichosteleum sentosum;7;Río San Gián, al S de Borburata, entre la Toma y la cumbre de la fila por el sitio Capuchinos;750;1000;Steyermark, J. & Steyermark, C. 95219;1966-03-28;VEN;;;Morales & García 2006
Trichosteleum sentosum;20;Cerro de Humo, NO de Irapa, entre Roma y Santa Isabel;1273;;Steyermark, J. 94934;1966-03-02;VEN;;;Morales & García 2006
Trichosteleum sentosum;22;Entre Escuque y la Mesa de San Pedro;1300;1650;Steyermark, J. 104672;1971-02-20;VEN;;;Morales & García 2006
Trichosteleum vincentinum;25;"Cuenca del Río Socuy y el bosque nublado llamado ""el Páramo"" arriba de la ""gran sabana""";;;;;;;;
Trichosteleum vincentinum;;Sin localidad;;;;;;;;Churchill et al. 2000
Trichosteleum vincentinum;25;Valle del Río Socuy, arriba de la Gran Sabana;2400;2800;Griffin, D. 321;1975-07-07;VEN;;;Morales & García 2006
Wijkia alstonii;10;Ávila;;;;;;;;
Wijkia alstonii;;Sin localidad;;;;;;;;Churchill et al. 2000
Sphagnum alegrense;1;;;;;;;;;Pursell 1973
Sphagnum alegrense;;Sin localidad;;;;;;;;Churchill et al. 2000
Sphagnum alegrense;5;;;;;;;;;Pursell 1973
Sphagnum alegrense;10;El Ávila entre los Venado y Pico Oriental;;;;;;;;"Pursell 1973; Bartram 1957"
Sphagnum alegrense;15;Parque Nacional Sierra Nevada. Entre Las Estaciones La Montaña y La Aguada del Teleférico de Mérida.;2700;;Ussher y Perdomo 0008-313;;MERC;;;Ussher & León 2010
Sphagnum alegrense;15;Parque Nacional Sierra Nevada. Entre Las Estaciones La Montaña y La Aguada del Teleférico de Mérida.;2800;;Ussher et al. 9905-157;;MERC;;;Ussher & León 2010
Sphagnum capillifolium;15;Sierra de Santo Domingo, Páramo de Mucubají;3350;;Giffin et al. 1162;;FLAS;;;Griffin III 1977c
Sphagnum capillifolium;5;Macizo del Chimantá, Amurí-tepui;1950;;Steyermark, J., Huber, O. & Carreño, V. 128663;1983-02-02;VEN, MO;;;"Morales & García 2006; Tropicos.org"
Sphagnum capillifolium;5;Macizo del Chimantá, Apacará-tepui, sector N del Macizo;2200;;Steyermark, J., Huber, O. & Carreño, V. 128408;1983-01-30;VEN;;;Morales & García 2006
Sphagnum capillifolium;14;Laguna Los Papelones, Río Claro;1500;1550;Steyermark, J., Delascio, F., G.C.K. & E. Dunsterville 103703, 103702;1970-08-11;VEN;;;Morales & García 2006
Sphagnum capillifolium;5;Macizo del Chimantá, Apacará Tepui;2200;;Steyermark, J. et al 128408;1983-01-30;MO;05°20'N;062°12'W;Tropicos.org
Sphagnum capillifolium;22;Páramo de Guirigay, Peñas Blancas.;3250;;López 11009;1975-10-09;MO;08°56'N;070°30'W;Tropicos.org
Sphagnum cuspidatum;15;Entre el Morro y Aricagua cerca del Páramo de San Pedro;2600;2650;Ruiz-Terán & M. López F. 8776;1973-06-09;FLAS, MERF;;;"Griffin III 1975; León et al. 2012"
Sphagnum cuspidatum;;Sin localidad;;;;;;;;Churchill et al. 2000
Sphagnum cuspidatum;14;Fila de Las Goteras, arriba de las cabeceras del río Claro;;;;;;;;
Sphagnum cuspidatum;1;Cerro Marahuaca;;;;;;;;
Sphagnum cuspidatum;1;Cerro Marahuaca, cumbre;2480;2580;Guariglia, M., Holmgren, N., Luteyn, J., Mori, S. & Steyermark, J. 1538;1982-01-31;VEN;;;Morales & García 2006
Sphagnum cuspidatum;1;Cerro de La Neblina, 2-2,8 Km NE de Pico Phelps;2085;2100;Buck, W. 12691;1985-01-29;VEN;;;Morales & García 2006
Sphagnum compactum;5;;;;;;;;;
Sphagnum falcatulum;20;;;;;;;;;Moreno 1990
Sphagnum falcatulum;14;;;;;;;;;Moreno 1990
Sphagnum fraudulentum;1;Dpto. Río Negro, Cerro de La Neblina, 12.5 Km NNW del Pico Phelps;;;;;;;;
Sphagnum fraudulentum;;Sin localidad;;;;;;;;Churchill et al. 2000
Sphagnum funkiae;1;Dpto. Río Negro, Cerro de La Neblina, 2.8 Km NE del Pico Phelps;;;;;;;;
Sphagnum funkiae;;Sin localidad;;;;;;;;Churchill et al. 2000
Sphagnum gracilescens;16;Ascenso hacia el Pico Naiguatá arriba de Los Chorros;;;;;;;;
Sphagnum gracilescens;5;Macizo de Chimantá, a lo largo de acantilados de arenisca orientados al suroeste de Chimanta-tepuí (Torono-tepuí) cerca de la esquina sur;1700;;Steyermark 75486;;;;;Maguire & Wurdack 1960
